ISO3166_2_CODE,Name_EN,Name_VI,geometry
VN-89,An Giang,An Giang,"list(list(c(105.115241874, 105.114629246, 105.10380411, 105.097320065, 105.10156493, 105.107523583, 105.128436355, 105.129339049, 105.145278602, 105.157535571, 105.172108179, 105.180666616, 105.187123866, 105.187187621, 105.187612079, 105.189004352, 105.189199292, 105.188794365, 105.187989636, 105.188018917, 105.188383036, 105.188780891, 105.190578872, 105.194576028, 105.195832304, 105.196775361, 105.201775235, 105.209373535, 105.217569408, 105.218221209, 105.219167436, 105.220362644, 105.221959729, 
105.225393366, 105.229550486, 105.232149201, 105.236548362, 105.240948116, 105.244751018, 105.251148276, 105.253477675, 105.253894143, 105.254747328, 105.257145507, 105.259105947, 105.259811615, 105.25982439, 105.259106754, 105.256786012, 105.257300462, 105.25848468, 105.260300274, 105.26427127, 105.264494636, 105.267741422, 105.271104941, 105.275802077, 105.285851427, 105.29211128, 105.296808325, 105.298611796, 105.300644297, 105.301789587, 105.30205638, 105.300766309, 105.297014873, 105.284386893, 
105.277308087, 105.274670485, 105.274479529, 105.274520589, 105.276335593, 105.28061463, 105.289531553, 105.299184433, 105.308538725, 105.319215112, 105.329680092, 105.335034316, 105.341081076, 105.344904222, 105.347544299, 105.348781064, 105.349303925, 105.349663764, 105.346554207, 105.345795126, 105.344393675, 105.343876961, 105.343817223, 105.343135014, 105.338790608, 105.337823673, 105.337338384, 105.337929679, 105.33948004, 105.340912199, 105.343788126, 105.346837731, 105.347266778, 105.348552446, 
105.350747402, 105.356508628, 105.356868071, 105.363107554, 105.365854139, 105.366348088, 105.368630233, 105.371395104, 105.373679906, 105.383663743, 105.386910876, 105.390758427, 105.393883713, 105.397008332, 105.399531144, 105.407029499, 105.408181283, 105.410344455, 105.412628534, 105.414913068, 105.417799524, 105.421167934, 105.430792854, 105.438613158, 105.443545022, 105.445108092, 105.452919562, 105.463616551, 105.467021471, 105.478280974, 105.478625447, 105.479724718, 105.482253976, 105.485749634, 
105.491376227, 105.498867332, 105.505602755, 105.508368138, 105.510055665, 105.511979452, 105.524840131, 105.527844781, 105.533010372, 105.534954391, 105.54285924, 105.547180625, 105.549639028, 105.55185238, 105.552338713, 105.555094798, 105.555935807, 105.556128093, 105.558084706, 105.562045278, 105.568152487, 105.569376428, 105.570903619, 105.571614468, 105.572793634, 105.573983012, 105.573978644, 105.571687895, 105.570962301, 105.571318464, 105.572084412, 105.571546682, 105.569746457, 105.568038299, 
105.567520263, 105.563876291, 105.559830539, 105.552045445, 105.550717825, 105.549587705, 105.547742217, 105.54691798, 105.544739005, 105.54432842, 105.544840951, 105.545950941, 105.548589506, 105.550206017, 105.55055669, 105.550311919, 105.549477699, 105.547538542, 105.54441253, 105.542802078, 105.540080663, 105.537616003, 105.53499758, 105.531544106, 105.530036738, 105.529709159, 105.529477584, 105.529083231, 105.527949682, 105.527040203, 105.52630799, 105.523158414, 105.522569062, 105.52223648, 
105.522421465, 105.523658709, 105.524933254, 105.526980936, 105.527005136, 105.527023285, 105.525775953, 105.523416855, 105.520713132, 105.519616489, 105.518780623, 105.518544133, 105.518474407, 105.518752371, 105.519105773, 105.514272594, 105.50764754, 105.4993649, 105.49782874, 105.491939478, 105.489542416, 105.488678787, 105.48850819, 105.488813353, 105.48935762, 105.489148986, 105.485834797, 105.492955683, 105.48885216, 105.485430434, 105.485189592, 105.484965546, 105.484430161, 105.484177198, 
105.483946464, 105.483428658, 105.482894095, 105.482480566, 105.482084745, 105.481155811, 105.47947014, 105.466972688, 105.424897013, 105.43722751, 105.439664883, 105.426665035, 105.425728994, 105.412866127, 105.399547823, 105.398771075, 105.397737289, 105.386633863, 105.364265075, 105.335518073, 105.334577243, 105.329300424, 105.329166681, 105.310479806, 105.304613163, 105.299408951, 105.285464482, 105.287220066, 105.265125674, 105.259026766, 105.251468525, 105.251142211, 105.244391363, 105.231407979, 
105.229814279, 105.225802985, 105.22538675, 105.224078296, 105.222398672, 105.220759959, 105.219514581, 105.2170642, 105.214910044, 105.212362, 105.211777909, 105.208446574, 105.20618273, 105.205348783, 105.204192835, 105.163624661, 105.162077639, 105.158414113, 105.142257877, 105.139965839, 105.133823336, 105.124473451, 105.113674386, 105.101537466, 105.093603986, 105.091344323, 105.080055201, 105.069170094, 105.068216639, 105.054969118, 105.039041186, 105.015422412, 105.015081159, 105.015936938, 
105.003716341, 105.000000072, 104.978227291, 104.977877985, 104.976070144, 104.901471101, 104.900015822, 104.874352253, 104.863392146, 104.862670443, 104.836598352, 104.834506416, 104.827840647, 104.825602536, 104.827758505, 104.817482821, 104.810410258, 104.807260145, 104.795069162, 104.789363521, 104.776530374, 104.781465322, 104.779220186, 104.777779832, 104.77669154, 104.861659235, 104.865290766, 104.868890992, 104.885331311, 104.895526902, 104.901110327, 104.917480567, 104.920265423, 104.933436565, 
104.944108623, 104.951793722, 104.960488907, 104.990867922, 104.99723776, 105.001687629, 105.014256072, 105.061581101, 105.072089044, 105.088159985, 105.091087789, 105.092520718, 105.087694384, 105.083167326, 105.078205959, 105.060777966, 105.05993616, 105.059430502, 105.058759782, 105.044338271, 105.029891669, 105.028247275, 105.029648769, 105.03367212, 105.034643246, 105.037702773, 105.038370196, 105.037882956, 105.041145987, 105.049124144, 105.058670757, 105.069372429, 105.074522304, 105.076940785, 
105.078546672, 105.08067723, 105.090248661, 105.096131817, 105.108541266, 105.112208128, 105.112964023, 105.115241874, 10.955660896, 10.9469230540001, 10.932225292, 10.9226792360001, 10.9208123000001, 10.919060767, 10.9235664290001, 10.9237608660001, 10.9243448370001, 10.92304412, 10.9151726940001, 10.9130873680001, 10.913173943, 10.9127041810001, 10.9095766170001, 10.896518163, 10.8884064920001, 10.8834399190001, 10.873569025, 10.8727738380001, 10.8628852700001, 10.859323836, 10.855563706, 10.8500216, 
10.849116733, 10.8484374600001, 10.847049331, 10.842889556, 10.8355636830001, 10.8343527930001, 10.8325949030001, 10.8258673910001, 10.821711542, 10.8159179070001, 10.8088461870001, 10.8070636560001, 10.8058732600001, 10.805474174, 10.805471205, 10.8054660560001, 10.804695864, 10.8045581620001, 10.8042760590001, 10.8020977970001, 10.7985910530001, 10.796400536, 10.7940649980001, 10.7922349390001, 10.7843942110001, 10.7793189270001, 10.7742524190001, 10.772066581, 10.768638977, 10.7685102950001, 10.7666397400001, 
10.7655787300001, 10.7649768750001, 10.764886094, 10.7643040730001, 10.7637017580001, 10.7623992700001, 10.760657813, 10.7584630470001, 10.7551522580001, 10.7513795760001, 10.7480171230001, 10.7405629900001, 10.7356105780001, 10.7324831750001, 10.730050356, 10.7269577480001, 10.7247719270001, 10.7219552290001, 10.718705271, 10.718880937, 10.7205476410001, 10.7235564380001, 10.7256782570001, 10.7259672400001, 10.72449736, 10.722336392, 10.722543839, 10.720096339, 10.7179974990001, 10.71692528, 10.7046763450001, 
10.7016860340001, 10.6958527620001, 10.6937019630001, 10.6934533010001, 10.6906135500001, 10.6797810410001, 10.6759711800001, 10.6723989790001, 10.6629901740001, 10.650364864, 10.639764222, 10.629161985, 10.6209108640001, 10.6197499720001, 10.6169772570001, 10.612243379, 10.5997941270001, 10.599017371, 10.5849574940001, 10.5795036810001, 10.5785228330001, 10.575542897, 10.5738723810001, 10.5731551380001, 10.5724286080001, 10.5717100940001, 10.5701571740001, 10.568247849, 10.5658621030001, 10.5632389360001, 
10.5560030540001, 10.5548915260001, 10.5533405350001, 10.5522657420001, 10.551548212, 10.551187133, 10.5514208490001, 10.5527178810001, 10.553778941, 10.553772058, 10.553293506, 10.548280627, 10.5425488040001, 10.5409953850001, 10.5358579540001, 10.535914264, 10.5360939530001, 10.5382337190001, 10.5429919660001, 10.5447711680001, 10.547139679, 10.5467717160001, 10.546052752, 10.548193642, 10.5477141810001, 10.5418577440001, 10.5404236770001, 10.5366041680001, 10.5350025140001, 10.528489406, 10.5235993380001, 
10.519905818, 10.5165803450001, 10.5158496350001, 10.5111000730001, 10.5096507190001, 10.5092268560001, 10.5049138530001, 10.4961829600001, 10.4817623810001, 10.4781575630001, 10.473659441, 10.4678228160001, 10.4550781970001, 10.4479307370001, 10.44554897, 10.4422185910001, 10.439957199, 10.4374557010001, 10.4308494970001, 10.4307691600001, 10.4304996600001, 10.43024497, 10.4303165840001, 10.430820293, 10.4322075980001, 10.4356715440001, 10.433874365, 10.431374119, 10.4270904320001, 10.4249854550001, 
10.4225293530001, 10.421351162, 10.4211057200001, 10.4206158350001, 10.420143819, 10.4199112670001, 10.4189934280001, 10.418152433, 10.416885504, 10.415689452, 10.4143118750001, 10.4140415780001, 10.4143449190001, 10.4144836160001, 10.4132794750001, 10.4108921190001, 10.4091143220001, 10.4081047270001, 10.4061743370001, 10.403655355, 10.4016074790001, 10.4012693460001, 10.401235779, 10.4019930480001, 10.4015670290001, 10.4009764310001, 10.3997214580001, 10.3957131880001, 10.388604444, 10.3807506220001, 
10.378739528, 10.377231203, 10.3750375060001, 10.373501133, 10.3723796900001, 10.3717800700001, 10.3706806930001, 10.369169383, 10.3679114640001, 10.3659872160001, 10.3643451990001, 10.3637543430001, 10.3602755040001, 10.3559258290001, 10.3552516810001, 10.349716206, 10.347282883, 10.3457423260001, 10.3434932080001, 10.343186464, 10.3410694650001, 10.339840943, 10.335545034, 10.3278786080001, 10.3266433270001, 10.324816554, 10.3246352080001, 10.324206065, 10.3224393680001, 10.321558569, 10.3207551940001, 
10.3192362530001, 10.3179981470001, 10.317255422, 10.3168430480001, 10.31615064, 10.3149968420001, 10.3117567750001, 10.304089424, 10.2762107980001, 10.2706991930001, 10.2658453380001, 10.265469678, 10.2603300890001, 10.2550545970001, 10.2547454840001, 10.2543838280001, 10.251069518, 10.24439055, 10.2355792970001, 10.235287631, 10.2439631120001, 10.2441814720001, 10.2752809680001, 10.2698670170001, 10.278135496, 10.2635818770001, 10.260789708, 10.239503141, 10.246886346, 10.239631832, 10.239318615, 
10.2303073510001, 10.2123110850001, 10.2101018220001, 10.214216642, 10.2136435340001, 10.2117879160001, 10.2094748410001, 10.2071760300001, 10.205385471, 10.2021481010001, 10.1992102310001, 10.1957356630001, 10.1948598400001, 10.1902649440001, 10.1872011870001, 10.1860904650001, 10.1845508530001, 10.2196652360001, 10.22100422, 10.2241749830001, 10.2381563940001, 10.2394557250001, 10.2452004250001, 10.253943936, 10.2601191060001, 10.26690098, 10.271482155, 10.2727869040001, 10.2791541910001, 10.2857863450001, 
10.2863672350001, 10.2940939190001, 10.303043888, 10.3167921460001, 10.3169907560001, 10.3182177580001, 10.322314384, 10.3235599930001, 10.3285133640001, 10.328593266, 10.3290068000001, 10.346056128, 10.3463884360001, 10.351401878, 10.3560932770001, 10.3570261200001, 10.390542064, 10.393422276, 10.4017766540001, 10.40458156, 10.4071223960001, 10.4245486440001, 10.4365410570001, 10.4418820310001, 10.4686700070001, 10.4748105840001, 10.4886202950001, 10.5074319920001, 10.509671686, 10.5126244140001, 
10.5202832740001, 10.5224133020001, 10.5224676030001, 10.524576427, 10.5387746970001, 10.547578391, 10.5558815310001, 10.5881781090001, 10.593671331, 10.615445025, 10.6284464900001, 10.6378078350001, 10.6466695290001, 10.6640649290001, 10.6674840470001, 10.6698724180001, 10.677081774, 10.7042172020001, 10.710240023, 10.720676123, 10.722175667, 10.725113428, 10.753496762, 10.7607290450001, 10.764863456, 10.7793845220001, 10.7866681590001, 10.7998331570001, 10.8172933740001, 10.8455451290001, 10.8752560810001, 
10.8869072370001, 10.8920346830001, 10.8967604590001, 10.8975693930001, 10.9001178690001, 10.905261457, 10.9133226650001, 10.9185029410001, 10.931084295, 10.9378195740001, 10.9416366110001, 10.9446423860001, 10.959641337, 10.9588116120001, 10.9571742010001, 10.954588736, 10.954670143, 10.9613884510001, 10.9621663540001, 10.9607218140001, 10.955660896)))"
